x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.2.28,1933-02-28 00:00:00,NL,1933,2,28,0.6,,-0.6,,1.7,,1.8,,1.8,,0,,,,,,,,0,,17.4,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.1,1933-03-01 00:00:00,NL,1933,3,1,0.6,,0,,1.1,,4.8,,4.8,,0,,,,,,,,0,,17.4,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.2,1933-03-02 00:00:00,NL,1933,3,2,-2.5,,-5.6,,0.6,,0.8,,0.8,,0,,,,,,,,0,,20.5,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.3,1933-03-03 00:00:00,NL,1933,3,3,-1.4,,-2.2,,-0.6,,0.3,,0,,0.3,,,,,,,,0,,19.4,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.4,1933-03-04 00:00:00,NL,1933,3,4,-2,,-2.8,,-1.1,,0.3,,0,,0.3,,,,,,,,0,,20,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.5,1933-03-05 00:00:00,NL,1933,3,5,-1.1,,-2.2,,0,,11.7,,0,,11.7,,,,,,,,0,,19.1,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.6,1933-03-06 00:00:00,NL,1933,3,6,0,,-1.1,,1.1,,0,T,0,,0,T,,,,,,,0,,18,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.7,1933-03-07 00:00:00,NL,1933,3,7,-1.4,,-2.2,,-0.6,,0.3,,0,,0.3,,,,,,,,0,,19.4,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.8,1933-03-08 00:00:00,NL,1933,3,8,-2.5,,-6.7,,1.7,,0,,0,,0,,,,,,,,0,,20.5,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.9,1933-03-09 00:00:00,NL,1933,3,9,1.7,,-3.9,,7.2,,8.4,,8.4,,0,,,,,,,,0,,16.3,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.10,1933-03-10 00:00:00,NL,1933,3,10,0.3,,-1.1,,1.7,,3,,2.5,,0.5,,,,,,,,0,,17.7,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.11,1933-03-11 00:00:00,NL,1933,3,11,-6.7,,-8.3,,-5,,1,,0,,1,,,,,,,,0,,24.7,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.12,1933-03-12 00:00:00,NL,1933,3,12,-6.1,,-8.3,,-3.9,,0,,0,,0,,,,,,,,0,,24.1,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.13,1933-03-13 00:00:00,NL,1933,3,13,-6.7,,-10.6,,-2.8,,0,,0,,0,,,,,,,,0,,24.7,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.14,1933-03-14 00:00:00,NL,1933,3,14,-6.4,,-9.4,,-3.3,,0,,0,,0,,,,,,,,0,,24.4,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.15,1933-03-15 00:00:00,NL,1933,3,15,-5.3,,-9.4,,-1.1,,0,,0,,0,,,,,,,,0,,23.3,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.16,1933-03-16 00:00:00,NL,1933,3,16,-1.7,,-5,,1.7,,1,,0,,1,,,,,,,,0,,19.7,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.17,1933-03-17 00:00:00,NL,1933,3,17,-4.7,,-8.3,,-1.1,,0.3,,0,,0.3,,,,,,,,0,,22.7,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.18,1933-03-18 00:00:00,NL,1933,3,18,-3.4,,-5.6,,-1.1,,0,T,0,,0,T,,,,,,,0,,21.4,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.19,1933-03-19 00:00:00,NL,1933,3,19,-2,,-5.6,,1.7,,0.5,,0,,0.5,,,,,,,,0,,20,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.20,1933-03-20 00:00:00,NL,1933,3,20,-1.7,,-3.3,,0,,0,,0,,0,,,,,,,,0,,19.7,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.21,1933-03-21 00:00:00,NL,1933,3,21,-3.9,,-5,,-2.8,,0,T,0,,0,T,,,,,,,0,,21.9,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.22,1933-03-22 00:00:00,NL,1933,3,22,-3.4,,-6.1,,-0.6,,8.1,,0,,8.1,,,,,,,,0,,21.4,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.23,1933-03-23 00:00:00,NL,1933,3,23,-3.1,,-4.4,,-1.7,,0.5,,0,,0.5,,,,,,,,0,,21.1,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.24,1933-03-24 00:00:00,NL,1933,3,24,-4.8,,-6.7,,-2.8,,0,,0,,0,,,,,,,,0,,22.8,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.25,1933-03-25 00:00:00,NL,1933,3,25,-6.4,,-8.9,,-3.9,,0,,0,,0,,,,,,,,0,,24.4,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.26,1933-03-26 00:00:00,NL,1933,3,26,-5.8,,-9.4,,-2.2,,0,,0,,0,,,,,,,,0,,23.8,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.27,1933-03-27 00:00:00,NL,1933,3,27,-5,,-10.6,,0.6,,0,,0,,0,,,,,,,,0,,23,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.28,1933-03-28 00:00:00,NL,1933,3,28,-1.1,,-3.9,,1.7,,5.6,,0,,5.6,,,,,,,,0,,19.1,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.29,1933-03-29 00:00:00,NL,1933,3,29,1.4,,-0.6,,3.3,,0,,0,,0,,,,,,,,0,,16.6,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.30,1933-03-30 00:00:00,NL,1933,3,30,2.8,,-1.7,,7.2,,11.4,,11.4,,0,,,,,,,,0,,15.2,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.3.31,1933-03-31 00:00:00,NL,1933,3,31,-0.9,,-1.7,,0,,4.3,,4.3,,0,,,,,,,,0,,18.9,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.1,1933-04-01 00:00:00,NL,1933,4,1,-0.9,,-1.7,,0,,3.8,,3.8,,0,,,,,,,,0,,18.9,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.2,1933-04-02 00:00:00,NL,1933,4,2,-2,,-5,,1.1,,0,,0,,0,,,,,,,,0,,20,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.3,1933-04-03 00:00:00,NL,1933,4,3,-2.5,,-5.6,,0.6,,0,,0,,0,,,,,,,,0,,20.5,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.4,1933-04-04 00:00:00,NL,1933,4,4,-3.6,,-7.2,,0,,0,,0,,0,,,,,,,,0,,21.6,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.5,1933-04-05 00:00:00,NL,1933,4,5,-0.8,,-4.4,,2.8,,12.2,,12.2,,0,,,,,,,,0,,18.8,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.6,1933-04-06 00:00:00,NL,1933,4,6,0.6,,-1.1,,2.2,,0.5,,0.5,,0,,,,,,,,0,,17.4,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.7,1933-04-07 00:00:00,NL,1933,4,7,2.3,,0.6,,3.9,,0.8,,0.8,,0,,,,,,,,0,,15.7,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.8,1933-04-08 00:00:00,NL,1933,4,8,0.6,,-0.6,,1.7,,0,T,0,,0,T,,,,,,,0,,17.4,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.9,1933-04-09 00:00:00,NL,1933,4,9,0.3,,-1.1,,1.7,,0.8,,0.8,,0,,,,,,,,0,,17.7,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.10,1933-04-10 00:00:00,NL,1933,4,10,0.9,,0,,1.7,,10.9,,10.9,,0,,,,,,,,0,,17.1,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.11,1933-04-11 00:00:00,NL,1933,4,11,1.4,,-0.6,,3.3,,0,T,0,T,0,,,,,,,,0,,16.6,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.12,1933-04-12 00:00:00,NL,1933,4,12,-0.6,,-1.7,,0.6,,0.3,,0,,0.3,,,,,,,,0,,18.6,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.13,1933-04-13 00:00:00,NL,1933,4,13,0,,-2.2,,2.2,,0,,0,,0,,,,,,,,0,,18,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.14,1933-04-14 00:00:00,NL,1933,4,14,2.3,,-3.3,,7.8,,0,,0,,0,,,,,,,,0,,15.7,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.15,1933-04-15 00:00:00,NL,1933,4,15,2.3,,-3.3,,7.8,,0,,0,,0,,,,,,,,0,,15.7,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.16,1933-04-16 00:00:00,NL,1933,4,16,6.1,,1.1,,11.1,,0,,0,,0,,,,,,,,0,,11.9,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.17,1933-04-17 00:00:00,NL,1933,4,17,3.3,,-1.7,,8.3,,0,,0,,0,,,,,,,,0,,14.7,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.18,1933-04-18 00:00:00,NL,1933,4,18,2.5,,-1.7,,6.7,,0,,0,,0,,,,,,,,0,,15.5,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.19,1933-04-19 00:00:00,NL,1933,4,19,-2,,-3.9,,0,,0,,0,,0,,,,,,,,0,,20,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.20,1933-04-20 00:00:00,NL,1933,4,20,-2.8,,-5.6,,0,,0.3,,0,,0.3,,,,,,,,0,,20.8,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.21,1933-04-21 00:00:00,NL,1933,4,21,1.7,,-1.7,,5,,0.3,,0,,0.3,,,,,,,,0,,16.3,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.22,1933-04-22 00:00:00,NL,1933,4,22,4.7,,0,,9.4,,0,,0,,0,,,,,,,,0,,13.3,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.23,1933-04-23 00:00:00,NL,1933,4,23,5.9,,0.6,,11.1,,0.3,,0.3,,0,,,,,,,,0,,12.1,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.24,1933-04-24 00:00:00,NL,1933,4,24,0.6,,-5,,6.1,,0.5,,0.5,,0,,,,,,,,0,,17.4,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.25,1933-04-25 00:00:00,NL,1933,4,25,6.9,,-0.6,,14.4,,0,,0,,0,,,,,,,,0,,11.1,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.26,1933-04-26 00:00:00,NL,1933,4,26,10.6,,3.3,,17.8,,3.6,,3.6,,0,,,,,,,,0,,7.4,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.27,1933-04-27 00:00:00,NL,1933,4,27,7.8,,5.6,,10,,24.6,,24.6,,0,,,,,,,,0,,10.2,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.28,1933-04-28 00:00:00,NL,1933,4,28,5.6,,3.3,,7.8,,12.7,,12.7,,0,,,,,,,,0,,12.4,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.29,1933-04-29 00:00:00,NL,1933,4,29,5,,2.2,,7.8,,0.5,,0.5,,0,,,,,,,,0,,13,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.4.30,1933-04-30 00:00:00,NL,1933,4,30,7.5,,2.8,,12.2,,0,,0,,0,,,,,,,,0,,10.5,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.1,1933-05-01 00:00:00,NL,1933,5,1,6.7,,1.7,,11.7,,0,,0,,0,,,,,,,,0,,11.3,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.2,1933-05-02 00:00:00,NL,1933,5,2,9.2,,4.4,,13.9,,0,T,0,T,0,,,,,,,,0,,8.8,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.3,1933-05-03 00:00:00,NL,1933,5,3,14.2,,8.3,,20,,6.1,,6.1,,0,,,,,,,,0,,3.8,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.4,1933-05-04 00:00:00,NL,1933,5,4,11.7,,4.4,,18.9,,1.5,,1.5,,0,,,,,,,,0,,6.3,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.5,1933-05-05 00:00:00,NL,1933,5,5,3.1,,0,,6.1,,0.3,,0.3,,0,,,,,,,,0,,14.9,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.6,1933-05-06 00:00:00,NL,1933,5,6,2,,-1.1,,5,,0,,0,,0,,,,,,,,0,,16,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.7,1933-05-07 00:00:00,NL,1933,5,7,3.1,,-1.1,,7.2,,0,,0,,0,,,,,,,,0,,14.9,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.8,1933-05-08 00:00:00,NL,1933,5,8,1.1,,-2.2,,4.4,,0.3,,0,,0.3,,,,,,,,0,,16.9,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.9,1933-05-09 00:00:00,NL,1933,5,9,3.9,,0.6,,7.2,,0,,0,,0,,,,,,,,0,,14.1,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.10,1933-05-10 00:00:00,NL,1933,5,10,1.9,,-0.6,,4.4,,0,,0,,0,,,,,,,,0,,16.1,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.11,1933-05-11 00:00:00,NL,1933,5,11,0.9,,-1.1,,2.8,,0,,0,,0,,,,,,,,0,,17.1,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.12,1933-05-12 00:00:00,NL,1933,5,12,3.1,,-0.6,,6.7,,0,,0,,0,,,,,,,,0,,14.9,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.13,1933-05-13 00:00:00,NL,1933,5,13,2.5,,-0.6,,5.6,,16,,16,,0,,,,,,,,0,,15.5,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.14,1933-05-14 00:00:00,NL,1933,5,14,1.1,,-3.9,,6.1,,1,,1,,0,,,,,,,,0,,16.9,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.15,1933-05-15 00:00:00,NL,1933,5,15,4.5,,2.2,,6.7,,6.4,,6.4,,0,,,,,,,,0,,13.5,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.16,1933-05-16 00:00:00,NL,1933,5,16,5.3,,1.7,,8.9,,0.3,,0.3,,0,,,,,,,,0,,12.7,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.17,1933-05-17 00:00:00,NL,1933,5,17,3.9,,1.7,,6.1,,0,,0,,0,,,,,,,,0,,14.1,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.18,1933-05-18 00:00:00,NL,1933,5,18,8.1,,1.1,,15,,0,,0,,0,,,,,,,,0,,9.9,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.19,1933-05-19 00:00:00,NL,1933,5,19,4.2,,0.6,,7.8,,0,,0,,0,,,,,,,,0,,13.8,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.20,1933-05-20 00:00:00,NL,1933,5,20,8.9,,-1.1,,18.9,,0,,0,,0,,,,,,,,0,,9.1,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.21,1933-05-21 00:00:00,NL,1933,5,21,3.9,,0,,7.8,,0,,0,,0,,,,,,,,0,,14.1,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.22,1933-05-22 00:00:00,NL,1933,5,22,6.7,,-0.6,,13.9,,0,,0,,0,,,,,,,,0,,11.3,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.23,1933-05-23 00:00:00,NL,1933,5,23,9.2,,2.8,,15.6,,0,,0,,0,,,,,,,,0,,8.8,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.24,1933-05-24 00:00:00,NL,1933,5,24,7.3,,2.8,,11.7,,0,,0,,0,,,,,,,,0,,10.7,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.25,1933-05-25 00:00:00,NL,1933,5,25,3.9,,-0.6,,8.3,,4.3,,4.3,,0,,,,,,,,0,,14.1,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.26,1933-05-26 00:00:00,NL,1933,5,26,4.5,,0,,8.9,,1.3,,1.3,,0,,,,,,,,0,,13.5,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.27,1933-05-27 00:00:00,NL,1933,5,27,5.9,,1.1,,10.6,,0,,0,,0,,,,,,,,0,,12.1,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.28,1933-05-28 00:00:00,NL,1933,5,28,7.5,,2.2,,12.8,,0,,0,,0,,,,,,,,0,,10.5,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.29,1933-05-29 00:00:00,NL,1933,5,29,6.7,,0.6,,12.8,,0,,0,,0,,,,,,,,0,,11.3,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.30,1933-05-30 00:00:00,NL,1933,5,30,10,,3.3,,16.7,,0,,0,,0,,,,,,,,0,,8,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.5.31,1933-05-31 00:00:00,NL,1933,5,31,8.9,,2.8,,15,,0,,0,,0,,,,,,,,0,,9.1,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.6.1,1933-06-01 00:00:00,NL,1933,6,1,12.8,,6.1,,19.4,,0,,0,,0,,,,,,,,0,,5.2,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.6.2,1933-06-02 00:00:00,NL,1933,6,2,10,,6.1,,13.9,,11.9,,11.9,,0,,,,,,,,0,,8,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.6.3,1933-06-03 00:00:00,NL,1933,6,3,11.1,,4.4,,17.8,,0,,0,,0,,,,,,,,0,,6.9,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.6.4,1933-06-04 00:00:00,NL,1933,6,4,9.5,,5.6,,13.3,,0,,0,,0,,,,,,,,0,,8.5,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.6.5,1933-06-05 00:00:00,NL,1933,6,5,10.6,,5,,16.1,,0.3,,0.3,,0,,,,,,,,0,,7.4,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.6.6,1933-06-06 00:00:00,NL,1933,6,6,12,,3.9,,20,,0,,0,,0,,,,,,,,0,,6,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.6.7,1933-06-07 00:00:00,NL,1933,6,7,6.4,,3.9,,8.9,,0,T,0,T,0,,,,,,,,0,,11.6,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.6.8,1933-06-08 00:00:00,NL,1933,6,8,8.4,,0.6,,16.1,,0,,0,,0,,,,,,,,0,,9.6,,,,,
-52.7,47.56666666666667,ST JOHN'S,8403500,8403500.1933.6.9,1933-06-09 00:00:00,NL,1933,6,9,6.1,,3.3,,8.9,,4.1,,4.1,,0,,,,,,,,0,,11.9,,,,,
