x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.3,1996-03-03 00:00:00,NL,1996,3,3,-0.3,,-5.1,,4.6,,6.5,,,,,,4,,,,,,0,,18.3,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.4,1996-03-04 00:00:00,NL,1996,3,4,-1.5,,-3.5,,0.5,,4.8,,,,,,5,,,,,,0,,19.5,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.5,1996-03-05 00:00:00,NL,1996,3,5,-6.1,,-7.3,,-4.9,,0,,,,,,9,,,,,,0,,24.1,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.6,1996-03-06 00:00:00,NL,1996,3,6,-7.5,,-12.5,,-2.5,,0,T,,,,,4,,,,,,0,,25.5,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.7,1996-03-07 00:00:00,NL,1996,3,7,-9.4,,-13.3,,-5.4,,0,,,,,,4,,,,,,0,,27.4,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.8,1996-03-08 00:00:00,NL,1996,3,8,-3.9,,-12.7,,4.9,,10.7,,,,,,4,,,,,,0,,21.9,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.9,1996-03-09 00:00:00,NL,1996,3,9,-1.8,,-5.4,,1.9,,0,,,,,,11,,,,,,0,,19.8,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.10,1996-03-10 00:00:00,NL,1996,3,10,-5.9,,-8.9,,-2.9,,0.5,,,,,,9,,,,,,0,,23.9,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.11,1996-03-11 00:00:00,NL,1996,3,11,-5.8,,-11.9,,0.4,,0.2,,,,,,9,,,,,,0,,23.8,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.12,1996-03-12 00:00:00,NL,1996,3,12,-0.2,,-4.5,,4.1,,0,,,,,,9,,,,,,0,,18.2,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.13,1996-03-13 00:00:00,NL,1996,3,13,-2.9,,-4.7,,-1.1,,0.3,,,,,,8,,,,,,0,,20.9,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.14,1996-03-14 00:00:00,NL,1996,3,14,-1,,-4,,2.1,,0,,,,,,8,,,,,,0,,19,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.15,1996-03-15 00:00:00,NL,1996,3,15,-0.5,,-4.2,,3.3,,2.1,,,,,,7,,,,,,0,,18.5,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.16,1996-03-16 00:00:00,NL,1996,3,16,6,,0.2,,11.7,,1.3,,,,,,5,,,,,,0,,12,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.17,1996-03-17 00:00:00,NL,1996,3,17,1.3,,0.4,,2.2,,0,,,,,,0,,,,,,0,,16.7,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.18,1996-03-18 00:00:00,NL,1996,3,18,2.6,,-0.6,,5.8,,0.3,,,,,,0,,,,,,0,,15.4,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.19,1996-03-19 00:00:00,NL,1996,3,19,1.4,,-4.1,,6.9,,0,,,,,,0,,,,,,0,,16.6,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.20,1996-03-20 00:00:00,NL,1996,3,20,4.2,,-0.2,,8.6,,0.3,,,,,,0,,,,,,0,,13.8,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.21,1996-03-21 00:00:00,NL,1996,3,21,3.3,,-0.4,,7,,0,,,,,,0,,,,,,0,,14.7,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.22,1996-03-22 00:00:00,NL,1996,3,22,2.5,,0.6,,4.3,,15.7,,,,,,0,,,,,,0,,15.5,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.23,1996-03-23 00:00:00,NL,1996,3,23,3.5,,-1.1,,8.1,,0.2,,,,,,0,,,,,,0,,14.5,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.24,1996-03-24 00:00:00,NL,1996,3,24,1.8,,0.3,,3.2,,0,,,,,,0,,,,,,0,,16.2,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.25,1996-03-25 00:00:00,NL,1996,3,25,-0.9,,-3.7,,2,,0,,,,,,0,,,,,,0,,18.9,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.26,1996-03-26 00:00:00,NL,1996,3,26,0.4,,-2,,2.8,,2,,,,,,0,,,,,,0,,17.6,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.27,1996-03-27 00:00:00,NL,1996,3,27,3.4,,0.2,,6.6,,7.3,,,,,,0,,,,,,0,,14.6,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.28,1996-03-28 00:00:00,NL,1996,3,28,-6.6,,-8.2,,-4.9,,0.2,,,,,,0,,,,,,0,,24.6,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.29,1996-03-29 00:00:00,NL,1996,3,29,-6.1,,-10.4,,-1.7,,0,T,,,,,0,,,,,,0,,24.1,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.30,1996-03-30 00:00:00,NL,1996,3,30,-1.3,,-3.2,,0.7,,0.2,,,,,,0,,,,,,0,,19.3,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.3.31,1996-03-31 00:00:00,NL,1996,3,31,-1,,-2.6,,0.7,,4.6,,,,,,0,,,,,,0,,19,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.1,1996-04-01 00:00:00,NL,1996,4,1,1.9,,-1.9,,5.6,,0,T,,,,,2,,,,,,0,,16.1,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.2,1996-04-02 00:00:00,NL,1996,4,2,4.3,,2,,6.5,,0,,,,,,0,,,,,,0,,13.7,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.3,1996-04-03 00:00:00,NL,1996,4,3,0.4,,-0.9,,1.6,,33.5,,,,,,0,,,,,,0,,17.6,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.4,1996-04-04 00:00:00,NL,1996,4,4,0.3,,-2.2,,2.8,,0,,,,,,0,,,,,,0,,17.7,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.5,1996-04-05 00:00:00,NL,1996,4,5,-0.2,,-1.7,,1.3,,9.3,,,,,,0,,,,,,0,,18.2,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.6,1996-04-06 00:00:00,NL,1996,4,6,0.5,,0,,1,,0,,,,,,0,,,,,,0,,17.5,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.7,1996-04-07 00:00:00,NL,1996,4,7,0.9,,-1.2,,3,,0.6,,,,,,0,,,,,,0,,17.1,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.8,1996-04-08 00:00:00,NL,1996,4,8,-0.4,,-2.7,,2,,0,,,,,,0,,,,,,0,,18.4,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.9,1996-04-09 00:00:00,NL,1996,4,9,-0.9,,-1.9,,0.2,,0.5,,,,,,0,,,,,,0,,18.9,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.10,1996-04-10 00:00:00,NL,1996,4,10,0.1,,-1.7,,1.9,,6.5,,,,,,0,,,,,,0,,17.9,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.11,1996-04-11 00:00:00,NL,1996,4,11,5.8,,-0.2,,11.7,,2.5,,,,,,0,,,,,,0,,12.2,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.12,1996-04-12 00:00:00,NL,1996,4,12,2.2,,0.8,,3.5,,11.5,,,,,,0,,,,,,0,,15.8,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.13,1996-04-13 00:00:00,NL,1996,4,13,3.1,,0.9,,5.2,,2.6,,,,,,0,,,,,,0,,14.9,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.14,1996-04-14 00:00:00,NL,1996,4,14,1.9,,0.1,,3.7,,0,,,,,,0,,,,,,0,,16.1,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.15,1996-04-15 00:00:00,NL,1996,4,15,-1.4,,-3.6,,0.8,,12.8,,,,,,0,,,,,,0,,19.4,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.16,1996-04-16 00:00:00,NL,1996,4,16,-0.4,,-2.5,,1.8,,0,T,,,,,24,,,,,,0,,18.4,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.17,1996-04-17 00:00:00,NL,1996,4,17,0.5,,-3.5,,4.4,,1,,,,,,36,,,,,,0,,17.5,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.18,1996-04-18 00:00:00,NL,1996,4,18,2.2,,-0.9,,5.3,,6.8,,,,,,25,,,,,,0,,15.8,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.19,1996-04-19 00:00:00,NL,1996,4,19,6.2,,1.4,,10.9,,0.3,,,,,,16,,,,,,0,,11.8,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.20,1996-04-20 00:00:00,NL,1996,4,20,5.7,,2.6,,8.7,,0,,,,,,10,,,,,,0,,12.3,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.21,1996-04-21 00:00:00,NL,1996,4,21,4,,0.9,,7,,0,,,,,,4,,,,,,0,,14,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.22,1996-04-22 00:00:00,NL,1996,4,22,1.4,,-1.5,,4.3,,0,,,,,,0,,,,,,0,,16.6,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.23,1996-04-23 00:00:00,NL,1996,4,23,2.7,,0.2,,5.2,,0,,,,,,0,,,,,,0,,15.3,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.24,1996-04-24 00:00:00,NL,1996,4,24,1.5,,-1.9,,4.8,,0.3,,,,,,0,,,,,,0,,16.5,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.25,1996-04-25 00:00:00,NL,1996,4,25,5.5,,0.2,,10.8,,0,,,,,,0,,,,,,0,,12.5,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.26,1996-04-26 00:00:00,NL,1996,4,26,6.2,,0.7,,11.6,,0,,,,,,0,,,,,,0,,11.8,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.27,1996-04-27 00:00:00,NL,1996,4,27,7.6,,0.2,,15,,0,,,,,,0,,,,,,0,,10.4,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.28,1996-04-28 00:00:00,NL,1996,4,28,6.7,,3.6,,9.7,,0,,,,,,0,,,,,,0,,11.3,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.29,1996-04-29 00:00:00,NL,1996,4,29,5.8,,1.7,,9.8,,0.2,,,,,,0,,,,,,0,,12.2,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.4.30,1996-04-30 00:00:00,NL,1996,4,30,7.4,,2.9,,11.9,,0,,,,,,0,,,,,,0,,10.6,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.1,1996-05-01 00:00:00,NL,1996,5,1,8.7,,3.7,,13.6,,0.2,,,,,,0,,,,,,0,,9.3,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.2,1996-05-02 00:00:00,NL,1996,5,2,7.2,,1.4,,12.9,,0,,,,,,0,,,,,,0,,10.8,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.3,1996-05-03 00:00:00,NL,1996,5,3,7.5,,1.6,,13.3,,0,,,,,,0,,,,,,0,,10.5,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.4,1996-05-04 00:00:00,NL,1996,5,4,8.4,,3,,13.8,,0,,,,,,0,,,,,,0,,9.6,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.5,1996-05-05 00:00:00,NL,1996,5,5,7.2,,3.4,,10.9,,0.6,,,,,,0,,,,,,0,,10.8,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.6,1996-05-06 00:00:00,NL,1996,5,6,5.2,,2.3,,8.1,,0,,,,,,0,,,,,,0,,12.8,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.7,1996-05-07 00:00:00,NL,1996,5,7,3.6,,0.7,,6.4,,0,,,,,,0,,,,,,0,,14.4,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.8,1996-05-08 00:00:00,NL,1996,5,8,5.2,,-1.1,,11.4,,0.5,,,,,,0,,,,,,0,,12.8,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.9,1996-05-09 00:00:00,NL,1996,5,9,3.8,,-0.3,,7.8,,0,,,,,,0,,,,,,0,,14.2,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.10,1996-05-10 00:00:00,NL,1996,5,10,5.2,,-3.6,,13.9,,0.7,,,,,,0,,,,,,0,,12.8,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.11,1996-05-11 00:00:00,NL,1996,5,11,5.7,,3.2,,8.2,,6.9,,,,,,0,,,,,,0,,12.3,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.12,1996-05-12 00:00:00,NL,1996,5,12,4.8,,-0.9,,10.5,,4.9,,,,,,0,,,,,,0,,13.2,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.13,1996-05-13 00:00:00,NL,1996,5,13,8.9,,0.5,,17.3,,0,,,,,,0,,,,,,0,,9.1,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.14,1996-05-14 00:00:00,NL,1996,5,14,7.4,,1.5,,13.2,,0.2,,,,,,0,,,,,,0,,10.6,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.15,1996-05-15 00:00:00,NL,1996,5,15,6.1,,2.8,,9.4,,20,,,,,,0,,,,,,0,,11.9,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.16,1996-05-16 00:00:00,NL,1996,5,16,6.4,,1.7,,11,,0,,,,,,0,,,,,,0,,11.6,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.17,1996-05-17 00:00:00,NL,1996,5,17,9,,1,,17,,0,,,,,,0,,,,,,0,,9,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.18,1996-05-18 00:00:00,NL,1996,5,18,11.6,,6.9,,16.3,,0,,,,,,0,,,,,,0,,6.4,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.19,1996-05-19 00:00:00,NL,1996,5,19,9.2,,5,,13.3,,0,,,,,,0,,,,,,0,,8.8,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.20,1996-05-20 00:00:00,NL,1996,5,20,4.1,,0.8,,7.3,,0.2,,,,,,0,,,,,,0,,13.9,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.21,1996-05-21 00:00:00,NL,1996,5,21,4.8,,1,,8.5,,4.9,,,,,,0,,,,,,0,,13.2,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.22,1996-05-22 00:00:00,NL,1996,5,22,9.4,,5.2,,13.5,,0,,,,,,0,,,,,,0,,8.6,,,,,
-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.1996.5.23,1996-05-23 00:00:00,NL,1996,5,23,6.1,,1.7,,10.4,,0,,,,,,0,,,,,,0,,11.9,,,,,
